URL,Paragraph
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"After the post had been made, Piñol left comments containing threats and derogatory remarks against the journalist, “Your post is very libelous. ano ibig mo sabihin sa “bird flu pa more?” kumita ako sa bird flu? napaka gago mo! magkita nga tayo para magkaalaman.” (Your post is very libelous. What do you mean “bird flu pa more?” I earned money because of bird flu? You’re stupid! Let’s meet for a fight.)"
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,Online trolls also flooded Cimatu’s Facebook account. 
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,A weapon to intimidate journalists
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,Various media organizations condemned the use of cyber libel to attack journalists. 
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"“Cimatu’s case is proof of how government officials use libel as a weapon to harass and intimidate journalists,” said the National Union of Journalists of the Philippines (NUJP) in a statement."
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,The union of journalists reiterated how Piñol’s reaction is ironic in a supposed democratic country since the latter also issued derogatory remarks in the comment section.  
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Since the Cybercrime Prevention Act’s passing in 2012, at least 3,809 cyber libel cases have been documented by the Department of Justice’s (DOJ) Cybercrime Office. "
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Under Ferdinand Marcos Jr. administration, the NUJP Safety Office has reported 36 cases of attacks on the PH media, eight of which are cyber libel charges. "
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Because of these cases, NUJP reiterated its position that libel laws should be decriminalized, stating that the laws are “not compatible with the Bill of Rights stated in the Philippine Constitution and with the International Covenant on Civil and Political Rights, of which the Philippines is a state party.”"
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Read: What happened before: Cyber libel in the Philippines
Read: ‘Fight vs cybercrime law not over’ — netizens"
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"The network of independent and progressive media, Altermidya, also called for libel’s decriminalization, stating that its weaponization “promotes impunity and censorship, breeding a scenario where people expressing opinions are adjudged criminal.”"
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Nobel Laureate Rappler CEO Maria Ressa also expressed her support to Cimatu. “This is another example of the weaponization of the cybercrime law to harass and intimidate journalists. We stand behind Frank Cimatu, and together, we #HoldTheLine,” she said."
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"In 2020, Ressa and former researcher-writer Reynaldo Santos Jr. were convicted of cyber libel by a Manila court. In July this year, the Court of Appeals upheld the libel conviction of the two, adding additional eight months of imprisonment and fines amounting to P400,000 ($7163.20)."
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Read: As court finds Rappler guilty of cyber libel, Ressa vows to keep on fighting"
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"The NUJP compared cyber libel to a “Damocles’ sword” hanging above journalists’ heads. A reference to Damocles, a Roman mythology character, which symbolizes that something bad can happen at any time."
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"The group added that Cimatu’s conviction reinforces a chilling effect on every Filipino journalist, especially that cyber libel cases are stiffer than ordinary libel since the former is punished with higher penalties. "
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Hours after the conviction was released, Sen. Risa Hontiveros filed Senate bill 1593, seeking to decriminalize libel. According to Hontiveros, these laws have been used to attack many of the people’s freedoms, particularly freedom of the press. "
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Cimatu plans to appeal the court’s decision. (JJE, RVO)"
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"MANILA, Philippines —The Philippine National Police has filed another criminal complaint, this time against a 19-year-old woman for spreading unverified reports on social media."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"Operatives of the PNP Anti-Cybercrime Group (ACG) filed the complaint at the Baguio City prosecutor’s office on Friday against Cherry Ann Pineda of San Fernando, Pampanga."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"The complaint stemmed from her Aug. 19 post on Facebook warning the public about kidnappings of children and women in Barangay Trancoville, Baguio City — more than 180 kilometers from her residence in San Fernando — involving a green van with license plate XMM 507 and white van with license plate VXM 351."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"Pineda said her post was allegedly sourced from a police station “for awareness.” She told the public to spread the post and to be “extra careful,” especially those going home late at night."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"However, William Regacho, barangay chair of Trancoville, and the Baguio police station both certified that based on their records, there were no incidents of kidnappings in their areas of responsibility."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"Since last month, the PNP has been running after spreaders of “fake news” amid the supposed crime wave in the country, prompted by the rise of reported abductions and killings on social media."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"When he assumed office in August, Brig. Gen. Joel Doria, director of the ACG, directed all commanders to intensify the conduct of cyberpatrolling on social media to monitor all videos and posts spreading of unvalidated reports."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"“Information sabotage or unvalidated reports posted in social media should not be tolerated as it creates a feeling of panic in the community,” he said."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"PNP chief Gen. Rodolfo Azurin Jr. said that although most of these had long been solved, “social media reports of these incidents had been recycled and rehashed lately, unduly fueling public hysteria over a nonexistent wave of crime.”"
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"On Thursday, the Caloocan police also filed the same complaint against 19-year-old Samantha Pargad, who earlier reported that she was almost abducted by a motorcycle-riding man, which turned out to be untrue."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"The Quezon City Police District on Friday said it was also readying to file the same complaint against James Aldrich Amora, a Sangguniang Kabataan councilor of Barangay Sangandaan, and blogger Eric Batac."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"On Aug. 24, Amora posted on Facebook about an alleged abduction of two girls by people in a white van. Police declared the post as a hoax following an investigation. He later posted a public apology on his Facebook account on Sept. 5."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"Batac, meanwhile, claimed on his Facebook account that a suspect in a stabbing on Sept. 19 would be released by the police after the victim was not able to give his statement."
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,RELATED STORIES
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"Shut down ‘fake news’ pages, Facebook told"
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,Subscribe to our daily newsletter
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,By providing an email address. I agree to the Terms of Use and acknowledge that I have read the Privacy Policy.
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,Anti-fake news bill filed in Senate
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,"Even PNP now complains about fake news on Facebook, TikTok"
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,Subscribe to our newsletter!
https://newsinfo.inquirer.net/1669795/another-netizen-sued-for-spreading-fake-crime-news,By providing an email address. I agree to the Terms of Use and acknowledge that I have read the Privacy Policy.
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,A QUEZON CITY regional trial court has convicted a journalist from Baguio City for cyber-libel over a Facebook post he made about a former agriculture secretary in 2017.
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"In a 19-page decision made public on Tuesday, the Quezon City Branch 93 ruled that Franklin Cimatu made defamatory comments against former Department of Agriculture secretary Emmanuel F. Piñol in the social media post."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"“A cursory reading of the Facebook post would show the intention of the writer, herein accused Cimatu, to injure the reputation, credit and virtue of Piñol, who, at the time the Facebook post was published, was Secretary of Agriculture,” Presiding Judge Evangeline Cabochan-Santos said in the ruling."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"The court noted that Mr. Cimatu, a community journalist and Rappler, Inc. contributor, made it appear in the post that the ex-agriculture chief got rich during the bird flu outbreak in 2017, gaining P21 million."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"He was sentenced to up to five years, five months and 11 days in prison along with a fine of P300,000 for moral damages."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,The journalist argued the post was only meant to be seen by his personal Facebook friends.
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"The trial court disagreed, citing that the post used Facebook’s “public” setting."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"“We hope to craft the appeal before the year ends and will fight it out,” Mr. Cimatu, also an award-winning poet, told BusinessWorld in a Facebook Messenger chat."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"“As a journalist, I have always been for the decriminalization of libel especially when it is used to weaponize” he added."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,Mr. Piñol did not immediately reply to a Facebook Messenger chat seeking comment.
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"Senator Ana Theresia “Risa” N. Hontiveros-Baraquel, who filed a bill last week seeking to decriminalize libel, said existing laws “have been weaponized to stifle very basic fundamental rights.”"
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"“These laws have been used to constantly attack many of our freedoms, but particularly the freedom of the press. We need to decriminalize libel if we are to truly defend press freedom,” she said in a statement."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"If passed, Senate Bill 1593 or the Decriminalization of Libel Act will amend the Revised Penal Code and the Cybercrime Prevention Act of 2012."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"“It is the job of reporters to share information for the public’s knowledge,” the senator said. “We need the press to vet information and continue to be the safekeepers of facts.”"
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"In a separate statement, the National Union of Journalists of the Philippines (NUJP) condemned the court decision saying it violated freedom of expression and press freedom."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"“With due respect to the local court’s decision, NUJP maintains that the right to free expression and press freedom is paramount especially when exercised in relation to public officials,” the group said."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,“Cimatu’s case is proof how government officials use libel as a weapon to harass and intimidate journalists.”
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"Last month, the Philippines accepted 200 recommendations from the United Nations Human Rights Council, including protecting journalists."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"Justice Secretary Jesus Crispin C. Remulla has said the government does not sanction attacks, harassment or intimidation of journalists."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"The Philippines was the seventh worst country in the world where journalist killers get away with murder, according to a report by New York-based watchdog Committee to Protect Journalists (CPJ) published last month."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,"The country slipped two notches in the World Press Freedom Index released by the global watchdog, ranking 138th among 180 countries last year."
https://www.bworldonline.com/the-nation/2022/12/13/492909/court-convicts-baguio-city-journalist-of-cyber-libel-over-pinol-post/,The Council for People’s development has said impunity in the Philippines impedes freedom of expression and the people’s right to access reliable information. — John Victor D. Ordoñez and Alyssa Nicole O. Tan
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,"SABLAN, Benguet – Officials and residents of the municipality are elated over the reported non-continuance of the proposed multi-million waste to energy project by the  Baguio City government in the municipality that would put to a close the long-standing controversial issue besetting the municipal government."
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,"Mayor Alfredo Dacumos, Jr. said that the proposed multi-billion waste to energy project supposed to be undertaken by the Metro Global Renewables Corporation in partnership with the Baguio City government has not been accepted by the municipal government and the indigenous peoples (IPs) in the municipality contrary to earlier pronouncements that the company already applied for the issuance of the environmental compliance certificate (ECC) of the project."
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,He pointed out that one of the requirements for the issuance of an ECC for the proposed waste to energy project is social acceptability of the host IPs and local government which was never been issued; that is why it would be impossible for the company to be granted the said important document to pursue the project.
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,"Further, he claimed that the proposed site of the waste to energy project is allegedly near the national highway and near some residences which would not be feasible in the first place that is why the municipal government had been recommending that the site for the environmentally-critical project should be located away from major roads and communities because of its projected negative impact to the environment and the health of the people."
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,The municipal chief executive disclosed that municipal officials heaved a sigh of relief after it was formally announced by Baguio City officials that the proposed waste to energy project in the municipality will no longer be pursued for various reasons.
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,"“We are elated over the recent developments that resulted in the non-continuance of the proposed waste to energy project in our locality because it would eventually erase the perception of the people that we compromised their interest in exchange for the project. From the start, we never agreed or allowed the project to be implemented in our municipality until the proponent shall have complied with the requirements that include the free and prior informed consent of the indigenous peoples, among others, which they never sought,” Mayor Dacumos stressed."
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,"The mayor pointed out that from the consultations conducted among the residents, people do not want Sablan to become the dumping ground of waste from outside the municipality because of potential threats to the state of the environment and the health of the people, aside from other negative impacts to the communities near the proposed facility."
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,"Barangay officials and concerned residents also supported the position of the municipal government that people in the municipality will not allow the put up of environmentally critical projects in any part of the town, particularly waste disposal facilities, due to the eminent threat that these pose to the people and the overall well-being of the communities that will be affected. By HENT"
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,Herald Express is a news organization based in Baguio City that has a weekly publication and an online news portal. The newspaper is circulated in the different provinces of Northern Luzon. The name of the fastest-growing publication in town is coined from the word ‘quick messenger’ which is self-explanatory.
https://baguioheraldexpressonline.com/sablan-elated-over-withdrawal-of-wte-project/,© 2024  Baguio Herald Express | Website Design and Development by Neitiviti Studios
https://www.pna.gov.ph/opinion/pieces/895-the-need-to-push-unpopular-but-beneficial-measures,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data."
https://www.pna.gov.ph/opinion/pieces/895-the-need-to-push-unpopular-but-beneficial-measures,You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page.
https://www.pna.gov.ph/opinion/pieces/895-the-need-to-push-unpopular-but-beneficial-measures,Cloudflare Ray ID: 8c19aef65d90410c • Your IP: Click to reveal • Performance & security by Cloudflare
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,ADVERTISEMENT
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,"BAGUIO CITY — The Baguio City government's data system was attacked by cybercriminals at least three million times in 2023, but it survived all of them, the Management Information Technology Division of the Baguio City Mayor's Office said."
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,"MITD chief Francisco Camarao said that the city's database was successfully protected by its firewall. It also warned that while attacks occur daily and get more sophisticated, there is a need to further beef up cybersecurity measures to ensure protection of the data collated from the various transactions in the city government."
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,Baguio Mayor Benjamin Magalong confirmed the vulnerability of the city's system based on the results of an assessment conducted on the city's system by a third party.
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,He said that failure to protect the database would mean loss of data which if translated in financial terms would cost millions of pesos. It would also be a big blow to the city's efforts to painstakingly build its data base meant to speed up the delivery of services.
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,"""Securing data is a huge challenge. We have seen government offices and local government units here and abroad that have more sophisticated systems fall helplessly to these hackers. We may be next so we have to be proactive,"" Magalong said."
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,"Aside from data loss which leads to people's privacy invasion and legal issues for the government, Camarao said that cybersecurity breach also results in data exposure which causes unauthorized access to citizens' data, identity theft and erosion of public trust in the government.  It also leads to financial loss, operational disruptions and legal problems."
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,"Given these, a proposal was tabled for the establishment of an offsite back-up system, continuous training and improvements in cybersecurity and approval and implementation of the proposed P40 million disaster recovery system. These could ""enhance system resilience, minimize vulnerabilities, strengthen overall operational efficiency and boost performance"" of the system."
https://www.philstar.com/nation/2024/02/05/2331129/baguio-citys-data-system-attacked-3m-times-2023,"Morning news briefings
from Philstar.com"
https://mb.com.ph/2024/2/4/baguio-city-hit-by-3-m-cyberattacks-in-2023,BAGUIO CITY – The Management Information Technology Division of the City Mayor's Office reported that more than three million hackers attempted to infiltrate the city government's data system in 2023.
https://mb.com.ph/2024/2/4/baguio-city-hit-by-3-m-cyberattacks-in-2023,"According to MITD head Francisco Camarao, the city's database was successfully protected by its firewall but as attacks occur every day and become more sophisticated, cybersecurity measures need to be strengthened to ensure the protection of data from various transactions in the city government.

Camarao said aside from the loss of data that leads to the intrusion of people's privacy and legal issues for the government, the cybersecurity breach also results in data exposure that causes unauthorized access to citizens' data, identity theft, and erosion of public trust in government.

It also leads to financial losses, operational disruptions, and legal problems, he added.

Camarao said among proposed solutions are the establishment of an offsite backup system, continuous training and improvement in cybersecurity, and the approval and implementation of the proposed P40-million disaster recovery system to enhance system resilience, reduce weakness, strengthen overall operational efficiency, and boost performance."
https://mb.com.ph/2024/2/4/baguio-city-hit-by-3-m-cyberattacks-in-2023,Mayor Benjamin Magalong confirmed the weakness of the city's system based on the results of the assessment conducted on the city's system by a third party.
https://mb.com.ph/2024/2/4/baguio-city-hit-by-3-m-cyberattacks-in-2023,He said the failure to protect the database will mean the loss of data which if translated in financial terms is worth millions of pesos. It will also be a major blow to the city's efforts to thoroughly build its data base to speed up the delivery of services.
https://mb.com.ph/2024/2/4/baguio-city-hit-by-3-m-cyberattacks-in-2023,"""Securing data is a huge challenge. We have seen government offices and local government units here and abroad with more sophisticated systems fall helplessly to these hackers. We may be next so it is necessary let's be prompt,"" said Magalong. "
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,"Already have Rappler+?
Sign in to listen to groundbreaking journalism."
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,"BAGUIO CITY, Philippines – One of Baguio’s latest tourist attractions was shut down on Wednesday, November 9."
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,"Baguio City Mayor Benjamin Magalong ordered the closure of the Igorot Stone Kingdom along Long-long Road, Pinsao Proper due to permit and safety issues. "
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,HOW DOES THIS MAKE YOU FEEL?
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,REACT NOW
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,Register to continue reading
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,Log in now or register for free to continue reading Rappler articles without any interruptions.
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,"Get notified about breaking news, and connect with people who care about the same things as you. Download the new Rappler Communities app on iOS and Android."
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,Check out what you can get as a Rappler user here.
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,Already have an account? Sign in instead.
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,JOIN OUR NEWSLETTER
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,Fearless reporting delivered to you
https://www.rappler.com/life-and-style/travel/baguio-igorot-stone-kingdom-shut-down-permit-safety-issues/,FOLLOW US
https://www.sunstar.com.ph/pampanga/congested-baguio-city,A recent furlough to Baguio City recently has brought me and my companions more stress rather than relaxation due to unbearable traffic congestion and overcrowding of places to visit. The cool breeze of the city likewise seemed to be affected by these.
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"The city of pines has been one of my favorite destinations since my younger years. Foremost, one can typically enjoy the place’ cold weather and the beautiful sceneries that are relaxing. Before, there were lots of pine trees even in the city proper. Their scent complements the natural smell of the air."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"There are many places to visit in Baguio mostly inspired by nature such as the mountains, trees, flowers and others. There are a thousand shops which up to now, market local products mostly can found only in the Cordilleras. These shops sell souvenir items, clothing, food and delicacies and many others."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"In Camp John Hay, one can relax at the place, the scenery and the cold air enveloping the former US military camp. The Philippine Military Academy is another place of interest because of its facilities and war memorabilia. The PMA is the country’s top producer of military generals."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"The Baguio Public Market is a must-visit place for pasalubongs since they offer the best price of many things as compared to shops and roadside stalls. The market is also the product hub within the city, thus offering the cheaper prices of goods."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"Over the years, Baguio City keeps on attracting local and foreign tourists. This fact makes the city a magnet for vehicles which would add up to the already bloated local vehicle population of Baguio City. The number of vehicles plying the roads and streets of the city keeps on growing but the number of the latter is still the same, thus resulting in traffic congestion."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"Even prior to the holiday season, the city's congestion of people as well as vehicles is already a serious concern. During the holidays, vehicular traffic remains at a standstill. The city was at par with Metro Manila’s EDSA which was dubbed before as the biggest parking place in the world."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"When Baguio City was developed in the early 1900’s, urban planning was never a subject yet among developers. What was once a vacation place with the number of visitors peaking only during summer, Baguio City’s population (residents and transients), swells all year round now."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"Recently, the city government of Baguio has announced that it shall be resorting to Artificial Intelligence (AI) for its traffic and parking management. This perhaps is the solution to the growing problem of over congestion and traffic gridlocks."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"Through AI, traffic managers can easily come up with solutions to traffic problems with the aid of modern technology. The AI can now manage where to put vehicles and even humans as well to avoid congestions. While we cannot extend the land area of the city, we might perhaps regulate vehicles instead."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,***
https://www.sunstar.com.ph/pampanga/congested-baguio-city,"For any comments, suggestions or opinions, text or call The Advocate at 0921-3636360 or send email at dencious@gmail.com."
https://www.sunstar.com.ph/pampanga/congested-baguio-city,Follow Us
https://www.sunstar.com.ph/pampanga/congested-baguio-city,©Copyright 2024 SunStar Publishing Inc.
https://www.sunstar.com.ph/pampanga/congested-baguio-city,Powered by Quintype
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,"Already have Rappler+?
Sign in to listen to groundbreaking journalism."
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,"BAGUIO CITY, Philippines – A company aiming to fix Baguio City’s traffic problem is proposing a congestion fee of P250 or more for motorists every time they enter Session Road, the city’s central business district."
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,"Metro Pacific Tollways Corporation (MPTC), a company under the Manny Pangilinan group of companies, is the main proponent of the P2.5-billion Baguio City Smart Urban Mobility Project, a Public Private Partnership initiative seen to reduce traffic in the country’s summer capital through congestion charges and other transport technology solutions."
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,"MPTC said that a similar congestion fee is already imposed in Singapore, London, Stockholm, and Milan to decongest the traffic in these major cities. New York planned to do a similar scheme, but the local government opted to halt implementation amid the US elections."
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,"MPTC’s innovation arm, MPT Mobility, has the capabilities to provide cities with transportation management systems, including peak-hour congestion pricing solutions, area monitoring and enforcement capabilities, and fleet management."
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,HOW DOES THIS MAKE YOU FEEL?
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,REACT NOW
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,Register to continue reading
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,Log in now or register for free to continue reading Rappler articles without any interruptions.
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,"Get notified about breaking news, and connect with people who care about the same things as you. Download the new Rappler Communities app on iOS and Android."
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,Check out what you can get as a Rappler user here.
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,Already have an account? Sign in instead.
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,JOIN OUR NEWSLETTER
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,Fearless reporting delivered to you
https://www.rappler.com/philippines/luzon/baguio-city-session-road-congestion-fee-proposal/,FOLLOW US
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,MANILA  -The Securities and Exchange Commission filed charges against perpetrators of an alleged investment scam in Baguio City after company employees and agents were caught illegally accepting investments during their own event.
